,unit,sex,age,region,year,value
12713,YR,F,Y69,PT,1971,11.3
12714,YR,F,Y7,PT,1971,67.4
12715,YR,F,Y70,PT,1971,10.7
12716,YR,F,Y71,PT,1971,10.0
12717,YR,F,Y72,PT,1971,9.3
12718,YR,F,Y73,PT,1971,8.8
12719,YR,F,Y74,PT,1971,8.2
12720,YR,F,Y75,PT,1971,7.7
12721,YR,F,Y76,PT,1971,7.2
12722,YR,F,Y77,PT,1971,6.7
12723,YR,F,Y78,PT,1971,6.2
12724,YR,F,Y79,PT,1971,5.8
12725,YR,F,Y8,PT,1971,66.4
12726,YR,F,Y80,PT,1971,5.4
12727,YR,F,Y81,PT,1971,5.0
12728,YR,F,Y82,PT,1971,4.6
12729,YR,F,Y83,PT,1971,4.4
12730,YR,F,Y84,PT,1971,4.1
12731,YR,F,Y9,PT,1971,65.5
12732,YR,F,Y_GE85,PT,1971,4.0
12733,YR,F,Y_LT1,PT,1971,69.7
12734,YR,M,Y1,PT,1971,66.4
12735,YR,M,Y10,PT,1971,58.6
12736,YR,M,Y11,PT,1971,57.7
12737,YR,M,Y12,PT,1971,56.7
12738,YR,M,Y13,PT,1971,55.7
12739,YR,M,Y14,PT,1971,54.8
12740,YR,M,Y15,PT,1971,53.8
12741,YR,M,Y16,PT,1971,52.9
12742,YR,M,Y17,PT,1971,52.0
12743,YR,M,Y18,PT,1971,51.0
12744,YR,M,Y19,PT,1971,50.1
12745,YR,M,Y2,PT,1971,65.8
12746,YR,M,Y20,PT,1971,49.2
12747,YR,M,Y21,PT,1971,48.3
12748,YR,M,Y22,PT,1971,47.4
12749,YR,M,Y23,PT,1971,46.5
12750,YR,M,Y24,PT,1971,45.5
12751,YR,M,Y25,PT,1971,44.6
12752,YR,M,Y26,PT,1971,43.7
12753,YR,M,Y27,PT,1971,42.8
12754,YR,M,Y28,PT,1971,41.9
12755,YR,M,Y29,PT,1971,41.0
12756,YR,M,Y3,PT,1971,65.1
12757,YR,M,Y30,PT,1971,40.0
12758,YR,M,Y31,PT,1971,39.1
12759,YR,M,Y32,PT,1971,38.2
12760,YR,M,Y33,PT,1971,37.3
12761,YR,M,Y34,PT,1971,36.4
12762,YR,M,Y35,PT,1971,35.5
12763,YR,M,Y36,PT,1971,34.6
12764,YR,M,Y37,PT,1971,33.7
12765,YR,M,Y38,PT,1971,32.8
12766,YR,M,Y39,PT,1971,31.9
12767,YR,M,Y4,PT,1971,64.2
12768,YR,M,Y40,PT,1971,31.1
12769,YR,M,Y41,PT,1971,30.2
12770,YR,M,Y42,PT,1971,29.3
12771,YR,M,Y43,PT,1971,28.5
12772,YR,M,Y44,PT,1971,27.6
12773,YR,M,Y45,PT,1971,26.8
12774,YR,M,Y46,PT,1971,25.9
12775,YR,M,Y47,PT,1971,25.1
12776,YR,M,Y48,PT,1971,24.3
12777,YR,M,Y49,PT,1971,23.5
12778,YR,M,Y5,PT,1971,63.3
12779,YR,M,Y50,PT,1971,22.7
12780,YR,M,Y51,PT,1971,21.8
12781,YR,M,Y52,PT,1971,21.0
12782,YR,M,Y53,PT,1971,20.3
12783,YR,M,Y54,PT,1971,19.5
12784,YR,M,Y55,PT,1971,18.7
12785,YR,M,Y56,PT,1971,18.0
12786,YR,M,Y57,PT,1971,17.2
12787,YR,M,Y58,PT,1971,16.5
12788,YR,M,Y59,PT,1971,15.8
12789,YR,M,Y6,PT,1971,62.4
12790,YR,M,Y60,PT,1971,15.1
12791,YR,M,Y61,PT,1971,14.4
12792,YR,M,Y62,PT,1971,13.7
12793,YR,M,Y63,PT,1971,13.1
12794,YR,M,Y64,PT,1971,12.4
12795,YR,M,Y65,PT,1971,11.8
12796,YR,M,Y66,PT,1971,11.2
12797,YR,M,Y67,PT,1971,10.5
12798,YR,M,Y68,PT,1971,10.0
12799,YR,M,Y69,PT,1971,9.5
12800,YR,M,Y7,PT,1971,61.5
12801,YR,M,Y70,PT,1971,8.9
12802,YR,M,Y71,PT,1971,8.4
12803,YR,M,Y72,PT,1971,7.8
12804,YR,M,Y73,PT,1971,7.4
12805,YR,M,Y74,PT,1971,7.0
12806,YR,M,Y75,PT,1971,6.6
12807,YR,M,Y76,PT,1971,6.2
12808,YR,M,Y77,PT,1971,5.8
12809,YR,M,Y78,PT,1971,5.5
12810,YR,M,Y79,PT,1971,5.2
12811,YR,M,Y8,PT,1971,60.5
12812,YR,M,Y80,PT,1971,4.9
12813,YR,M,Y81,PT,1971,4.6
12814,YR,M,Y82,PT,1971,4.3
12815,YR,M,Y83,PT,1971,4.2
12816,YR,M,Y84,PT,1971,4.0
12817,YR,M,Y9,PT,1971,59.6
12818,YR,M,Y_GE85,PT,1971,3.9
12819,YR,M,Y_LT1,PT,1971,63.1
12820,YR,T,Y1,PT,1971,69.4
12821,YR,T,Y10,PT,1971,61.6
12822,YR,T,Y11,PT,1971,60.7
12823,YR,T,Y12,PT,1971,59.7
12824,YR,T,Y13,PT,1971,58.8
12825,YR,T,Y14,PT,1971,57.8
12826,YR,T,Y15,PT,1971,56.8
12827,YR,T,Y16,PT,1971,55.9
12828,YR,T,Y17,PT,1971,54.9
12829,YR,T,Y18,PT,1971,54.0
12830,YR,T,Y19,PT,1971,53.0
12831,YR,T,Y2,PT,1971,68.9
12832,YR,T,Y20,PT,1971,52.1
12833,YR,T,Y21,PT,1971,51.2
12834,YR,T,Y22,PT,1971,50.2
12835,YR,T,Y23,PT,1971,49.3
12836,YR,T,Y24,PT,1971,48.3
12837,YR,T,Y25,PT,1971,47.4
12838,YR,T,Y26,PT,1971,46.5
12839,YR,T,Y27,PT,1971,45.5
12840,YR,T,Y28,PT,1971,44.6
12841,YR,T,Y29,PT,1971,43.7
12842,YR,T,Y3,PT,1971,68.1
12843,YR,T,Y30,PT,1971,42.7
12844,YR,T,Y31,PT,1971,41.8
12845,YR,T,Y32,PT,1971,40.8
12846,YR,T,Y33,PT,1971,39.9
12847,YR,T,Y34,PT,1971,39.0
12848,YR,T,Y35,PT,1971,38.1
12849,YR,T,Y36,PT,1971,37.2
12850,YR,T,Y37,PT,1971,36.2
12851,YR,T,Y38,PT,1971,35.3
12852,YR,T,Y39,PT,1971,34.4
12853,YR,T,Y4,PT,1971,67.3
12854,YR,T,Y40,PT,1971,33.5
12855,YR,T,Y41,PT,1971,32.6
12856,YR,T,Y42,PT,1971,31.7
12857,YR,T,Y43,PT,1971,30.8
12858,YR,T,Y44,PT,1971,30.0
12859,YR,T,Y45,PT,1971,29.1
12860,YR,T,Y46,PT,1971,28.2
12861,YR,T,Y47,PT,1971,27.3
12862,YR,T,Y48,PT,1971,26.5
12863,YR,T,Y49,PT,1971,25.6
12864,YR,T,Y5,PT,1971,66.4
12865,YR,T,Y50,PT,1971,24.8
12866,YR,T,Y51,PT,1971,23.9
12867,YR,T,Y52,PT,1971,23.1
12868,YR,T,Y53,PT,1971,22.3
12869,YR,T,Y54,PT,1971,21.5
12870,YR,T,Y55,PT,1971,20.6
12871,YR,T,Y56,PT,1971,19.8
12872,YR,T,Y57,PT,1971,19.0
12873,YR,T,Y58,PT,1971,18.3
12874,YR,T,Y59,PT,1971,17.5
12875,YR,T,Y6,PT,1971,65.4
12876,YR,T,Y60,PT,1971,16.7
12877,YR,T,Y61,PT,1971,16.0
12878,YR,T,Y62,PT,1971,15.2
12879,YR,T,Y63,PT,1971,14.5
12880,YR,T,Y64,PT,1971,13.8
12881,YR,T,Y65,PT,1971,13.1
12882,YR,T,Y66,PT,1971,12.5
12883,YR,T,Y67,PT,1971,11.8
12884,YR,T,Y68,PT,1971,11.1
12885,YR,T,Y69,PT,1971,10.5
12886,YR,T,Y7,PT,1971,64.5
12887,YR,T,Y70,PT,1971,9.9
12888,YR,T,Y71,PT,1971,9.3
12889,YR,T,Y72,PT,1971,8.7
12890,YR,T,Y73,PT,1971,8.2
12891,YR,T,Y74,PT,1971,7.7
12892,YR,T,Y75,PT,1971,7.3
12893,YR,T,Y76,PT,1971,6.8
12894,YR,T,Y77,PT,1971,6.3
12895,YR,T,Y78,PT,1971,6.0
12896,YR,T,Y79,PT,1971,5.6
12897,YR,T,Y8,PT,1971,63.6
12898,YR,T,Y80,PT,1971,5.2
12899,YR,T,Y81,PT,1971,4.9
12900,YR,T,Y82,PT,1971,4.5
12901,YR,T,Y83,PT,1971,4.3
12902,YR,T,Y84,PT,1971,4.1
12903,YR,T,Y9,PT,1971,62.6
12904,YR,T,Y_GE85,PT,1971,4.0
12905,YR,T,Y_LT1,PT,1971,66.4
12906,YR,F,Y1,PT,1970,72.9
12907,YR,F,Y10,PT,1970,65.2
12908,YR,F,Y11,PT,1970,64.2
12909,YR,F,Y12,PT,1970,63.2
12910,YR,F,Y13,PT,1970,62.3
12911,YR,F,Y14,PT,1970,61.3
12912,YR,F,Y15,PT,1970,60.3
12913,YR,F,Y16,PT,1970,59.3
12914,YR,F,Y17,PT,1970,58.4
12915,YR,F,Y18,PT,1970,57.4
12916,YR,F,Y19,PT,1970,56.4
12917,YR,F,Y2,PT,1970,72.5
12918,YR,F,Y20,PT,1970,55.5
12919,YR,F,Y21,PT,1970,54.5
12920,YR,F,Y22,PT,1970,53.5
12921,YR,F,Y23,PT,1970,52.6
12922,YR,F,Y24,PT,1970,51.6
12923,YR,F,Y25,PT,1970,50.7
12924,YR,F,Y26,PT,1970,49.7
12925,YR,F,Y27,PT,1970,48.7
12926,YR,F,Y28,PT,1970,47.8
12927,YR,F,Y29,PT,1970,46.8
12928,YR,F,Y3,PT,1970,71.7
12929,YR,F,Y30,PT,1970,45.9
12930,YR,F,Y31,PT,1970,44.9
12931,YR,F,Y32,PT,1970,44.0
12932,YR,F,Y33,PT,1970,43.0
12933,YR,F,Y34,PT,1970,42.1
12934,YR,F,Y35,PT,1970,41.1
12935,YR,F,Y36,PT,1970,40.2
12936,YR,F,Y37,PT,1970,39.2
12937,YR,F,Y38,PT,1970,38.3
12938,YR,F,Y39,PT,1970,37.3
12939,YR,F,Y4,PT,1970,70.8
12940,YR,F,Y40,PT,1970,36.4
12941,YR,F,Y41,PT,1970,35.5
12942,YR,F,Y42,PT,1970,34.5
12943,YR,F,Y43,PT,1970,33.6
12944,YR,F,Y44,PT,1970,32.7
12945,YR,F,Y45,PT,1970,31.8
12946,YR,F,Y46,PT,1970,30.9
12947,YR,F,Y47,PT,1970,30.0
12948,YR,F,Y48,PT,1970,29.1
12949,YR,F,Y49,PT,1970,28.2
12950,YR,F,Y5,PT,1970,69.9
12951,YR,F,Y50,PT,1970,27.3
12952,YR,F,Y51,PT,1970,26.4
12953,YR,F,Y52,PT,1970,25.5
12954,YR,F,Y53,PT,1970,24.6
12955,YR,F,Y54,PT,1970,23.7
12956,YR,F,Y55,PT,1970,22.9
12957,YR,F,Y56,PT,1970,22.0
12958,YR,F,Y57,PT,1970,21.1
12959,YR,F,Y58,PT,1970,20.3
12960,YR,F,Y59,PT,1970,19.4
12961,YR,F,Y6,PT,1970,69.0
12962,YR,F,Y60,PT,1970,18.6
12963,YR,F,Y61,PT,1970,17.8
12964,YR,F,Y62,PT,1970,17.0
12965,YR,F,Y63,PT,1970,16.2
12966,YR,F,Y64,PT,1970,15.4
12967,YR,F,Y65,PT,1970,14.6
12968,YR,F,Y66,PT,1970,13.8
12969,YR,F,Y67,PT,1970,13.1
12970,YR,F,Y68,PT,1970,12.4
12971,YR,F,Y69,PT,1970,11.7
12972,YR,F,Y7,PT,1970,68.1
12973,YR,F,Y70,PT,1970,11.0
12974,YR,F,Y71,PT,1970,10.3
12975,YR,F,Y72,PT,1970,9.7
12976,YR,F,Y73,PT,1970,9.1
12977,YR,F,Y74,PT,1970,8.6
12978,YR,F,Y75,PT,1970,8.0
12979,YR,F,Y76,PT,1970,7.5
12980,YR,F,Y77,PT,1970,7.0
12981,YR,F,Y78,PT,1970,6.5
12982,YR,F,Y79,PT,1970,6.1
12983,YR,F,Y8,PT,1970,67.1
12984,YR,F,Y80,PT,1970,5.7
12985,YR,F,Y81,PT,1970,5.2
12986,YR,F,Y82,PT,1970,4.9
12987,YR,F,Y83,PT,1970,4.7
12988,YR,F,Y84,PT,1970,4.4
12989,YR,F,Y9,PT,1970,66.1
12990,YR,F,Y_GE85,PT,1970,4.1
12991,YR,F,Y_LT1,PT,1970,69.7
12992,YR,M,Y1,PT,1970,67.2
12993,YR,M,Y10,PT,1970,59.5
12994,YR,M,Y11,PT,1970,58.5
12995,YR,M,Y12,PT,1970,57.6
12996,YR,M,Y13,PT,1970,56.6
12997,YR,M,Y14,PT,1970,55.7
12998,YR,M,Y15,PT,1970,54.7
12999,YR,M,Y16,PT,1970,53.8
13000,YR,M,Y17,PT,1970,52.8
13001,YR,M,Y18,PT,1970,51.9
13002,YR,M,Y19,PT,1970,51.0
13003,YR,M,Y2,PT,1970,66.8
13004,YR,M,Y20,PT,1970,50.1
13005,YR,M,Y21,PT,1970,49.1
13006,YR,M,Y22,PT,1970,48.2
13007,YR,M,Y23,PT,1970,47.3
13008,YR,M,Y24,PT,1970,46.4
13009,YR,M,Y25,PT,1970,45.5
13010,YR,M,Y26,PT,1970,44.5
13011,YR,M,Y27,PT,1970,43.6
13012,YR,M,Y28,PT,1970,42.7
13013,YR,M,Y29,PT,1970,41.8
13014,YR,M,Y3,PT,1970,66.0
13015,YR,M,Y30,PT,1970,40.8
13016,YR,M,Y31,PT,1970,39.9
13017,YR,M,Y32,PT,1970,39.0
13018,YR,M,Y33,PT,1970,38.1
13019,YR,M,Y34,PT,1970,37.2
13020,YR,M,Y35,PT,1970,36.3
13021,YR,M,Y36,PT,1970,35.4
13022,YR,M,Y37,PT,1970,34.4
13023,YR,M,Y38,PT,1970,33.6
13024,YR,M,Y39,PT,1970,32.7
13025,YR,M,Y4,PT,1970,65.1
13026,YR,M,Y40,PT,1970,31.8
13027,YR,M,Y41,PT,1970,30.9
13028,YR,M,Y42,PT,1970,30.0
13029,YR,M,Y43,PT,1970,29.2
13030,YR,M,Y44,PT,1970,28.3
13031,YR,M,Y45,PT,1970,27.4
13032,YR,M,Y46,PT,1970,26.6
13033,YR,M,Y47,PT,1970,25.8
13034,YR,M,Y48,PT,1970,24.9
13035,YR,M,Y49,PT,1970,24.1
13036,YR,M,Y5,PT,1970,64.2
13037,YR,M,Y50,PT,1970,23.2
13038,YR,M,Y51,PT,1970,22.4
13039,YR,M,Y52,PT,1970,21.6
13040,YR,M,Y53,PT,1970,20.8
13041,YR,M,Y54,PT,1970,20.0
13042,YR,M,Y55,PT,1970,19.3
13043,YR,M,Y56,PT,1970,18.5
13044,YR,M,Y57,PT,1970,17.7
13045,YR,M,Y58,PT,1970,17.0
13046,YR,M,Y59,PT,1970,16.3
13047,YR,M,Y6,PT,1970,63.3
13048,YR,M,Y60,PT,1970,15.5
13049,YR,M,Y61,PT,1970,14.8
13050,YR,M,Y62,PT,1970,14.1
13051,YR,M,Y63,PT,1970,13.4
13052,YR,M,Y64,PT,1970,12.8
13053,YR,M,Y65,PT,1970,12.2
13054,YR,M,Y66,PT,1970,11.5
13055,YR,M,Y67,PT,1970,10.9
13056,YR,M,Y68,PT,1970,10.3
13057,YR,M,Y69,PT,1970,9.7
13058,YR,M,Y7,PT,1970,62.3
13059,YR,M,Y70,PT,1970,9.2
13060,YR,M,Y71,PT,1970,8.6
13061,YR,M,Y72,PT,1970,8.2
13062,YR,M,Y73,PT,1970,7.7
13063,YR,M,Y74,PT,1970,7.3
13064,YR,M,Y75,PT,1970,6.8
13065,YR,M,Y76,PT,1970,6.4
13066,YR,M,Y77,PT,1970,5.9
13067,YR,M,Y78,PT,1970,5.6
13068,YR,M,Y79,PT,1970,5.2
13069,YR,M,Y8,PT,1970,61.4
13070,YR,M,Y80,PT,1970,4.8
13071,YR,M,Y81,PT,1970,4.5
13072,YR,M,Y82,PT,1970,4.2
13073,YR,M,Y83,PT,1970,4.0
13074,YR,M,Y84,PT,1970,3.8
13075,YR,M,Y9,PT,1970,60.5
13076,YR,M,Y_GE85,PT,1970,3.6
13077,YR,M,Y_LT1,PT,1970,63.6
13078,YR,T,Y1,PT,1970,70.2
13079,YR,T,Y10,PT,1970,62.4
13080,YR,T,Y11,PT,1970,61.5
13081,YR,T,Y12,PT,1970,60.5
13082,YR,T,Y13,PT,1970,59.5
13083,YR,T,Y14,PT,1970,58.6
13084,YR,T,Y15,PT,1970,57.6
13085,YR,T,Y16,PT,1970,56.7
13086,YR,T,Y17,PT,1970,55.7
13087,YR,T,Y18,PT,1970,54.7
13088,YR,T,Y19,PT,1970,53.8
13089,YR,T,Y2,PT,1970,69.7
13090,YR,T,Y20,PT,1970,52.9
13091,YR,T,Y21,PT,1970,51.9
13092,YR,T,Y22,PT,1970,51.0
13093,YR,T,Y23,PT,1970,50.0
13094,YR,T,Y24,PT,1970,49.1
13095,YR,T,Y25,PT,1970,48.2
13096,YR,T,Y26,PT,1970,47.2
13097,YR,T,Y27,PT,1970,46.3
13098,YR,T,Y28,PT,1970,45.4
13099,YR,T,Y29,PT,1970,44.4
13100,YR,T,Y3,PT,1970,68.9
13101,YR,T,Y30,PT,1970,43.5
13102,YR,T,Y31,PT,1970,42.5
13103,YR,T,Y32,PT,1970,41.6
13104,YR,T,Y33,PT,1970,40.7
13105,YR,T,Y34,PT,1970,39.7
13106,YR,T,Y35,PT,1970,38.8
13107,YR,T,Y36,PT,1970,37.9
13108,YR,T,Y37,PT,1970,36.9
13109,YR,T,Y38,PT,1970,36.0
13110,YR,T,Y39,PT,1970,35.1
13111,YR,T,Y4,PT,1970,68.1
13112,YR,T,Y40,PT,1970,34.2
13113,YR,T,Y41,PT,1970,33.3
13114,YR,T,Y42,PT,1970,32.4
13115,YR,T,Y43,PT,1970,31.5
13116,YR,T,Y44,PT,1970,30.6
13117,YR,T,Y45,PT,1970,29.7
13118,YR,T,Y46,PT,1970,28.8
13119,YR,T,Y47,PT,1970,28.0
13120,YR,T,Y48,PT,1970,27.1
13121,YR,T,Y49,PT,1970,26.2
13122,YR,T,Y5,PT,1970,67.2
13123,YR,T,Y50,PT,1970,25.4
13124,YR,T,Y51,PT,1970,24.5
13125,YR,T,Y52,PT,1970,23.7
13126,YR,T,Y53,PT,1970,22.8
13127,YR,T,Y54,PT,1970,22.0
13128,YR,T,Y55,PT,1970,21.2
13129,YR,T,Y56,PT,1970,20.4
13130,YR,T,Y57,PT,1970,19.6
13131,YR,T,Y58,PT,1970,18.8
13132,YR,T,Y59,PT,1970,18.0
13133,YR,T,Y6,PT,1970,66.2
13134,YR,T,Y60,PT,1970,17.2
13135,YR,T,Y61,PT,1970,16.4
13136,YR,T,Y62,PT,1970,15.7
13137,YR,T,Y63,PT,1970,15.0
13138,YR,T,Y64,PT,1970,14.3
13139,YR,T,Y65,PT,1970,13.6
13140,YR,T,Y66,PT,1970,12.8
13141,YR,T,Y67,PT,1970,12.1
13142,YR,T,Y68,PT,1970,11.5
13143,YR,T,Y69,PT,1970,10.9
13144,YR,T,Y7,PT,1970,65.3
13145,YR,T,Y70,PT,1970,10.2
13146,YR,T,Y71,PT,1970,9.6
13147,YR,T,Y72,PT,1970,9.1
13148,YR,T,Y73,PT,1970,8.5
13149,YR,T,Y74,PT,1970,8.0
13150,YR,T,Y75,PT,1970,7.5
13151,YR,T,Y76,PT,1970,7.1
13152,YR,T,Y77,PT,1970,6.6
13153,YR,T,Y78,PT,1970,6.2
13154,YR,T,Y79,PT,1970,5.8
13155,YR,T,Y8,PT,1970,64.3
13156,YR,T,Y80,PT,1970,5.4
13157,YR,T,Y81,PT,1970,5.0
13158,YR,T,Y82,PT,1970,4.7
13159,YR,T,Y83,PT,1970,4.4
13160,YR,T,Y84,PT,1970,4.2
13161,YR,T,Y9,PT,1970,63.4
13162,YR,T,Y_GE85,PT,1970,3.9
13163,YR,T,Y_LT1,PT,1970,66.7
13164,YR,F,Y1,PT,1969,72.0
13165,YR,F,Y10,PT,1969,64.1
13166,YR,F,Y11,PT,1969,63.1
13167,YR,F,Y12,PT,1969,62.2
13168,YR,F,Y13,PT,1969,61.2
13169,YR,F,Y14,PT,1969,60.2
13170,YR,F,Y15,PT,1969,59.2
13171,YR,F,Y16,PT,1969,58.3
13172,YR,F,Y17,PT,1969,57.3
13173,YR,F,Y18,PT,1969,56.3
13174,YR,F,Y19,PT,1969,55.4
13175,YR,F,Y2,PT,1969,71.5
13176,YR,F,Y20,PT,1969,54.4
13177,YR,F,Y21,PT,1969,53.4
13178,YR,F,Y22,PT,1969,52.5
13179,YR,F,Y23,PT,1969,51.5
13180,YR,F,Y24,PT,1969,50.5
13181,YR,F,Y25,PT,1969,49.6
13182,YR,F,Y26,PT,1969,48.6
13183,YR,F,Y27,PT,1969,47.7
13184,YR,F,Y28,PT,1969,46.7
13185,YR,F,Y29,PT,1969,45.8
13186,YR,F,Y3,PT,1969,70.7
13187,YR,F,Y30,PT,1969,44.8
13188,YR,F,Y31,PT,1969,43.9
13189,YR,F,Y32,PT,1969,42.9
13190,YR,F,Y33,PT,1969,42.0
13191,YR,F,Y34,PT,1969,41.0
13192,YR,F,Y35,PT,1969,40.1
13193,YR,F,Y36,PT,1969,39.2
13194,YR,F,Y37,PT,1969,38.2
13195,YR,F,Y38,PT,1969,37.3
13196,YR,F,Y39,PT,1969,36.3
13197,YR,F,Y4,PT,1969,69.8
13198,YR,F,Y40,PT,1969,35.4
13199,YR,F,Y41,PT,1969,34.5
13200,YR,F,Y42,PT,1969,33.6
13201,YR,F,Y43,PT,1969,32.7
13202,YR,F,Y44,PT,1969,31.7
13203,YR,F,Y45,PT,1969,30.8
13204,YR,F,Y46,PT,1969,29.9
13205,YR,F,Y47,PT,1969,29.0
13206,YR,F,Y48,PT,1969,28.1
13207,YR,F,Y49,PT,1969,27.2
13208,YR,F,Y5,PT,1969,68.9
13209,YR,F,Y50,PT,1969,26.3
13210,YR,F,Y51,PT,1969,25.4
13211,YR,F,Y52,PT,1969,24.6
13212,YR,F,Y53,PT,1969,23.7
13213,YR,F,Y54,PT,1969,22.8
13214,YR,F,Y55,PT,1969,22.0
13215,YR,F,Y56,PT,1969,21.1
13216,YR,F,Y57,PT,1969,20.3
13217,YR,F,Y58,PT,1969,19.4
13218,YR,F,Y59,PT,1969,18.6
13219,YR,F,Y6,PT,1969,68.0
13220,YR,F,Y60,PT,1969,17.8
13221,YR,F,Y61,PT,1969,17.0
13222,YR,F,Y62,PT,1969,16.2
13223,YR,F,Y63,PT,1969,15.4
13224,YR,F,Y64,PT,1969,14.6
13225,YR,F,Y65,PT,1969,13.8
13226,YR,F,Y66,PT,1969,13.1
13227,YR,F,Y67,PT,1969,12.4
13228,YR,F,Y68,PT,1969,11.7
13229,YR,F,Y69,PT,1969,11.0
13230,YR,F,Y7,PT,1969,67.0
13231,YR,F,Y70,PT,1969,10.3
13232,YR,F,Y71,PT,1969,9.7
13233,YR,F,Y72,PT,1969,9.1
13234,YR,F,Y73,PT,1969,8.5
13235,YR,F,Y74,PT,1969,8.0
13236,YR,F,Y75,PT,1969,7.4
13237,YR,F,Y76,PT,1969,6.9
13238,YR,F,Y77,PT,1969,6.5
13239,YR,F,Y78,PT,1969,6.0
13240,YR,F,Y79,PT,1969,5.6
13241,YR,F,Y8,PT,1969,66.0
13242,YR,F,Y80,PT,1969,5.1
13243,YR,F,Y81,PT,1969,4.8
13244,YR,F,Y82,PT,1969,4.5
13245,YR,F,Y83,PT,1969,4.2
13246,YR,F,Y84,PT,1969,3.8
13247,YR,F,Y9,PT,1969,65.1
13248,YR,F,Y_GE85,PT,1969,3.5
13249,YR,F,Y_LT1,PT,1969,69.0
13250,YR,M,Y1,PT,1969,66.1
13251,YR,M,Y10,PT,1969,58.3
13252,YR,M,Y11,PT,1969,57.3
13253,YR,M,Y12,PT,1969,56.4
13254,YR,M,Y13,PT,1969,55.4
13255,YR,M,Y14,PT,1969,54.5
13256,YR,M,Y15,PT,1969,53.5
13257,YR,M,Y16,PT,1969,52.6
13258,YR,M,Y17,PT,1969,51.6
13259,YR,M,Y18,PT,1969,50.7
13260,YR,M,Y19,PT,1969,49.8
13261,YR,M,Y2,PT,1969,65.6
13262,YR,M,Y20,PT,1969,48.9
13263,YR,M,Y21,PT,1969,48.0
13264,YR,M,Y22,PT,1969,47.0
13265,YR,M,Y23,PT,1969,46.1
13266,YR,M,Y24,PT,1969,45.2
13267,YR,M,Y25,PT,1969,44.2
13268,YR,M,Y26,PT,1969,43.3
13269,YR,M,Y27,PT,1969,42.4
13270,YR,M,Y28,PT,1969,41.5
13271,YR,M,Y29,PT,1969,40.6
13272,YR,M,Y3,PT,1969,64.8
13273,YR,M,Y30,PT,1969,39.6
13274,YR,M,Y31,PT,1969,38.7
13275,YR,M,Y32,PT,1969,37.8
13276,YR,M,Y33,PT,1969,36.9
13277,YR,M,Y34,PT,1969,36.0
13278,YR,M,Y35,PT,1969,35.1
13279,YR,M,Y36,PT,1969,34.2
13280,YR,M,Y37,PT,1969,33.3
13281,YR,M,Y38,PT,1969,32.4
13282,YR,M,Y39,PT,1969,31.5
13283,YR,M,Y4,PT,1969,63.9
13284,YR,M,Y40,PT,1969,30.6
13285,YR,M,Y41,PT,1969,29.8
13286,YR,M,Y42,PT,1969,28.9
13287,YR,M,Y43,PT,1969,28.0
13288,YR,M,Y44,PT,1969,27.2
13289,YR,M,Y45,PT,1969,26.3
13290,YR,M,Y46,PT,1969,25.5
13291,YR,M,Y47,PT,1969,24.6
13292,YR,M,Y48,PT,1969,23.8
13293,YR,M,Y49,PT,1969,23.0
13294,YR,M,Y5,PT,1969,63.0
13295,YR,M,Y50,PT,1969,22.2
13296,YR,M,Y51,PT,1969,21.4
13297,YR,M,Y52,PT,1969,20.6
13298,YR,M,Y53,PT,1969,19.8
13299,YR,M,Y54,PT,1969,19.0
13300,YR,M,Y55,PT,1969,18.3
13301,YR,M,Y56,PT,1969,17.5
13302,YR,M,Y57,PT,1969,16.8
13303,YR,M,Y58,PT,1969,16.0
13304,YR,M,Y59,PT,1969,15.3
13305,YR,M,Y6,PT,1969,62.1
13306,YR,M,Y60,PT,1969,14.6
13307,YR,M,Y61,PT,1969,14.0
13308,YR,M,Y62,PT,1969,13.3
13309,YR,M,Y63,PT,1969,12.6
13310,YR,M,Y64,PT,1969,12.0
13311,YR,M,Y65,PT,1969,11.3
13312,YR,M,Y66,PT,1969,10.7
13313,YR,M,Y67,PT,1969,10.1
13314,YR,M,Y68,PT,1969,9.6
13315,YR,M,Y69,PT,1969,9.0
13316,YR,M,Y7,PT,1969,61.2
13317,YR,M,Y70,PT,1969,8.4
13318,YR,M,Y71,PT,1969,8.0
13319,YR,M,Y72,PT,1969,7.5
13320,YR,M,Y73,PT,1969,7.1
13321,YR,M,Y74,PT,1969,6.6
13322,YR,M,Y75,PT,1969,6.1
13323,YR,M,Y76,PT,1969,5.7
13324,YR,M,Y77,PT,1969,5.3
13325,YR,M,Y78,PT,1969,4.9
13326,YR,M,Y79,PT,1969,4.5
13327,YR,M,Y8,PT,1969,60.2
13328,YR,M,Y80,PT,1969,4.1
13329,YR,M,Y81,PT,1969,3.8
13330,YR,M,Y82,PT,1969,3.4
13331,YR,M,Y83,PT,1969,3.2
13332,YR,M,Y84,PT,1969,2.8
13333,YR,M,Y9,PT,1969,59.3
13334,YR,M,Y_GE85,PT,1969,2.4
13335,YR,M,Y_LT1,PT,1969,62.8
13336,YR,T,Y1,PT,1969,69.1
13337,YR,T,Y10,PT,1969,61.3
13338,YR,T,Y11,PT,1969,60.3
13339,YR,T,Y12,PT,1969,59.3
13340,YR,T,Y13,PT,1969,58.4
13341,YR,T,Y14,PT,1969,57.4
13342,YR,T,Y15,PT,1969,56.4
13343,YR,T,Y16,PT,1969,55.5
13344,YR,T,Y17,PT,1969,54.5
13345,YR,T,Y18,PT,1969,53.6
